qid,run,docid,relevance,query_raw,doc_title,doc_url
query-35,Q0,cooking+recipe1m+2d895dd60975e42c761a43c9864f1637,0,how to make boiled easter eggs,Chef Salad,http://www.food.com/recipe/chef-salad-321516
query-35,Q0,cooking+recipe1m+2f65a0dd21065fb6c99e36d0e11eb535,0,how to make boiled easter eggs,"""Easter Only"" Creamed Eggs Recipe",http://cookeatshare.com/recipes/easter-only-creamed-eggs-23879
query-35,Q0,cooking+recipe1m+31253779134c134ee259803628e30952,1,how to make boiled easter eggs,Boiled Eggs,http://www.food.com/recipe/boiled-eggs-160167
query-35,Q0,cooking+recipe1m+3177d45d5364a76062e51a3d2c893477,0,how to make boiled easter eggs,Potato Salad,http://www.food.com/recipe/potato-salad-170445
query-35,Q0,cooking+recipe1m+321cbb8dab58144559f1b04d336418e1,2,how to make boiled easter eggs,Soft-Boiled Eggs with Seasoned Salt,http://www.epicurious.com/recipes/food/views/soft-boiled-eggs-with-seasoned-salt-373767
query-35,Q0,cooking+recipe1m+343a2068f204a6a25c26469ed32e9959,1,how to make boiled easter eggs,Crackled Easter Eggs,http://tastykitchen.com/recipes/holidays/crackled-easter-eggs/
query-35,Q0,cooking+recipe1m+3592fcba6cc4db122c69e880b03b3412,2,how to make boiled easter eggs,Greek Hard Boiled Eggs Easter Style,http://www.food.com/recipe/greek-hard-boiled-eggs-easter-style-312331
query-35,Q0,cooking+recipe1m+3a37976455f23bbf50a6fa2625731cf8,2,how to make boiled easter eggs,Easter Hard Boiled Eggs,http://www.food.com/recipe/easter-hard-boiled-eggs-354371
query-35,Q0,cooking+recipe1m+3cec2480bf7dc6a3198339aee8ea357d,1,how to make boiled easter eggs,Snap Peas and Soft Boiled Egg Salad,https://cookpad.com/us/recipes/172025-snap-peas-and-soft-boiled-egg-salad
query-35,Q0,cooking+recipe1m+3d95b4be956b0d2eb2a40022d2c078fb,0,how to make boiled easter eggs,Dyed Easter Eggs Recipe,http://www.chowhound.com/recipes/dyed-easter-eggs-28228
query-35,Q0,cooking+recipe1m+40ba65394d77ebfe26bd8a6ae29508b4,2,how to make boiled easter eggs,Soft Boiled Eggs With Pesto,http://www.food.com/recipe/soft-boiled-eggs-with-pesto-241569
query-35,Q0,cooking+recipe1m+419cee005c76c32d004dffe9b480876f,2,how to make boiled easter eggs,Boiled Eggs Recipe,http://cookeatshare.com/recipes/boiled-eggs-14085
query-35,Q0,cooking+recipe1m+42eaf449d21feed0f6efe5635f9c7b93,1,how to make boiled easter eggs,Homemade Easter Eggs,http://www.food.com/recipe/homemade-easter-eggs-138053
query-35,Q0,cooking+recipe1m+4464f050cd336a9d18de6ef2e00bd754,0,how to make boiled easter eggs,Fried Boiled Eggs,http://allrecipes.com/recipe/fried-boiled-eggs/
query-35,Q0,cooking+recipe1m+45aca4757d65b8bf773c0372e5647a45,0,how to make boiled easter eggs,Polish Easter Breakfast,http://www.food.com/recipe/polish-easter-breakfast-417196
query-35,Q0,cooking+recipe1m+48c6fdea431f68e8d5b56da2c3daed31,0,how to make boiled easter eggs,Annie's Boiled Eggs with Toast,http://www.epicurious.com/recipes/food/views/annies-boiled-eggs-with-toast-103093
query-35,Q0,cooking+recipe1m+4d5df0c112e60941a8f114617ad60e8e,1,how to make boiled easter eggs,Hard Boiled Eggs,http://www.foodnetwork.com/recipes/hard-boiled-eggs-recipe.html
query-35,Q0,cooking+recipe1m+53f4aa50c96dbb23ca6b73b2a62032d3,0,how to make boiled easter eggs,White Chocolate Easter Eggs,http://tastykitchen.com/recipes/desserts/white-chocolate-easter-eggs/
query-35,Q0,cooking+recipe1m+54435f28f10a9457c5eda170fe6ac01f,1,how to make boiled easter eggs,Hard-Boiled Eggs With Mustard Sauce,http://cooking.nytimes.com/recipes/4791
query-35,Q0,cooking+recipe1m+5521a6a3188481fac48a86403ef09c54,0,how to make boiled easter eggs,Easter Nests,http://www.food.com/recipe/easter-nests-365029
query-35,Q0,cooking+recipe1m+57d5e6c5f4b0ff2a1d13d2555aa55f25,1,how to make boiled easter eggs,Turkish Poached Egg from the Ottoman Empire,https://cookpad.com/us/recipes/154846-turkish-poached-egg-from-the-ottoman-empire
query-35,Q0,cooking+recipe1m+5b9b7b482e6f93e18cefa59e4e202eda,1,how to make boiled easter eggs,Eastern European Stuffed Eggs,http://www.food.com/recipe/eastern-european-stuffed-eggs-307486
query-35,Q0,cooking+recipe1m+5e779aeaf2d68d1904fe5c13297f1ed5,2,how to make boiled easter eggs,How to Boil an Egg,http://www.food.com/recipe/how-to-boil-an-egg-234435
query-35,Q0,cooking+recipe1m+63e07054afc8792e949cf8d2b3bd2b3e,0,how to make boiled easter eggs,Smoked Trout,http://www.food.com/recipe/smoked-trout-123567
query-35,Q0,cooking+recipe1m+640505d0ca9e6256f6fb22a41bc4eecc,0,how to make boiled easter eggs,Stuffed Neole: Neole Ripiene,http://www.foodnetwork.com/recipes/mario-batali/stuffed-neole-neole-ripiene-recipe.html
query-35,Q0,cooking+recipe1m+657ebc43e50a4c8f37605c5efc691bfd,0,how to make boiled easter eggs,Greek Easter Bread Lambrokouloures,http://www.food.com/recipe/greek-easter-bread-lambrokouloures-88714
query-35,Q0,cooking+recipe1m+671624fd19afdd981d7b3a85d34140b1,0,how to make boiled easter eggs,Onion and Herbs Dyed Easter Eggs,http://www.food.com/recipe/onion-and-herbs-dyed-easter-eggs-451155
query-35,Q0,cooking+recipe1m+6ef7bc642f4a17994867a96dff5b497e,2,how to make boiled easter eggs,How to Boiled Eggs 101,http://www.food.com/recipe/how-to-boiled-eggs-101-312733
query-35,Q0,cooking+recipe1m+6f33533e1302d18cdfb666f1eddc26db,2,how to make boiled easter eggs,Easter Eggs,http://www.food.com/recipe/easter-eggs-231234
query-35,Q0,cooking+recipe1m+6fcf748270f5fe8685e7aee6eb4e5f7a,1,how to make boiled easter eggs,Easter devil eggs,https://cookpad.com/us/recipes/347744-easter-devil-eggs
query-35,Q0,cooking+recipe1m+702c3ddae2f01cff00c6ff3768273ebb,0,how to make boiled easter eggs,Egg Drop Soup I,http://allrecipes.com/recipe/egg-drop-soup-i/
query-35,Q0,cooking+recipe1m+7352d7494f36a42d2063400445bedf7e,0,how to make boiled easter eggs,Easter Barszcz,http://cooking.nytimes.com/recipes/1015548
query-35,Q0,cooking+recipe1m+75d8ae6b40b3ae5810d02a45f2bc83f7,1,how to make boiled easter eggs,Tie-Dye Easter Eggs,http://www.food.com/recipe/tie-dye-easter-eggs-293634
query-35,Q0,cooking+recipe1m+75dd82043097b2f476b4a331a129275e,1,how to make boiled easter eggs,Easter Eggs,http://www.foodgeeks.com/recipes/2206
query-35,Q0,cooking+recipe1m+75f99d6fca4effa01e78728e0f9573ed,2,how to make boiled easter eggs,Easter Eggs - Decorate and Dye Options,http://www.food.com/recipe/easter-eggs-decorate-and-dye-options-453613
query-35,Q0,cooking+recipe1m+76547c69da38aba25e964ab97f22bfa7,0,how to make boiled easter eggs,Greek Christmas or Easter Bread,http://www.epicurious.com/recipes/food/views/greek-christmas-or-easter-bread-381468
query-35,Q0,cooking+recipe1m+7d2b06fa99839c12521f8c35094c0cb5,1,how to make boiled easter eggs,Devilish Eggs --Ellie Krieger,http://www.food.com/recipe/devilish-eggs-ellie-krieger-274248
query-35,Q0,cooking+recipe1m+7d96d99b0cd3b079c66b6d1fb33f9143,0,how to make boiled easter eggs,Easter Egg Cheesecake,http://www.kraftrecipes.com/recipes/easter-egg-cheesecake-103518.aspx
query-35,Q0,cooking+recipe1m+7de40b3ad42c9fd0c95b8536222e4e42,1,how to make boiled easter eggs,BEST ever deviled eggs,https://cookpad.com/us/recipes/359426-best-ever-deviled-eggs
query-35,Q0,cooking+recipe1m+85990000c36dcdd2ecdb640c2c9e852d,1,how to make boiled easter eggs,A Healthy Egg Salad,http://allrecipes.com/recipe/a-healthy-egg-salad/
query-35,Q0,cooking+recipe1m+880b787182c59550cefc244fe01eaca9,0,how to make boiled easter eggs,Greek Deviled Eggs,http://www.food.com/recipe/greek-deviled-eggs-427234
query-35,Q0,cooking+recipe1m+896fa78cf521b59f04e7e0d808e70d1e,2,how to make boiled easter eggs,8-Minute Hard-Boiled Eggs,http://tastykitchen.com/recipes/appetizers-and-snacks/8-minute-hard-boiled-eggs/
query-35,Q0,cooking+recipe1m+8e6a8f8296f51e5957d0cbaf260d3e02,0,how to make boiled easter eggs,Gazpacho Soup,http://tastykitchen.com/recipes/soups/gazpacho-soup-2/
query-35,Q0,cooking+recipe1m+91ce0c8074bd648e6efbd19b139c4b0b,2,how to make boiled easter eggs,High Altitude Hard-Boiled Eggs,http://www.food.com/recipe/high-altitude-hard-boiled-eggs-408065
query-35,Q0,cooking+recipe1m+9d3889e7a946d9ad77a12bc6d39d1e70,1,how to make boiled easter eggs,Easy Deviled Avocado Eggs,https://cookpad.com/us/recipes/348219-easy-deviled-avocado-eggs
query-35,Q0,cooking+recipe1m+9e3a1ffa8eaefcd150d708c21735c5ba,2,how to make boiled easter eggs,German Easter Eggs (Ostereier),http://www.food.com/recipe/german-easter-eggs-ostereier-452703
query-35,Q0,cooking+recipe1m+a2cb1c44e87ff3dfdb9f37ea4a929a0e,0,how to make boiled easter eggs,Hard Boiled Eggs Wrapped in Hash Browns & Sausage #5FIX,http://www.food.com/recipe/hard-boiled-eggs-wrapped-in-hash-browns-sausage-5fix-495590
query-35,Q0,cooking+recipe1m+a61e0d18121dcd52fd9cefa7423e5786,0,how to make boiled easter eggs,Leftover Easter Sandwich,http://tastykitchen.com/recipes/main-courses/leftover-easter-sandwich/
query-35,Q0,cooking+recipe1m+af45b6b2910859198b232c5b919bab48,0,how to make boiled easter eggs,Easy Deviled Eggs,http://www.food.com/recipe/easy-deviled-eggs-70775
query-35,Q0,cooking+recipe1m+b2964004393e04251ecb72a868c5efb4,0,how to make boiled easter eggs,Easter Egg Soup,http://www.food.com/recipe/easter-egg-soup-164285
query-35,Q0,cooking+recipe1m+b6b7913baa74afcacff71def799cbf57,0,how to make boiled easter eggs,Dee's Hot Milk Sponge Cake,http://allrecipes.com/recipe/dees-hot-milk-sponge-cake/
query-35,Q0,cooking+recipe1m+bf7ce57329c6a37791173c2bdbb6f375,2,how to make boiled easter eggs,Traditional Easter Marbled Pace Eggs,http://www.food.com/recipe/traditional-easter-marbled-pace-eggs-221017
query-35,Q0,cooking+recipe1m+c15cd30fe436643e34cc44711c7db490,0,how to make boiled easter eggs,Tsourekia- Greek Easter Bread,http://www.food.com/recipe/tsourekia-greek-easter-bread-60533
query-35,Q0,cooking+recipe1m+c6413ee007244b56041a6a98a5e8ad68,0,how to make boiled easter eggs,Dee's Hot Milk Sponge Cake,http://allrecipes.com/recipe/dees-hot-milk-sponge-cake-2/
query-35,Q0,cooking+recipe1m+cabc48e8f72d5ff4a1bba216c970c620,0,how to make boiled easter eggs,Spinach Salad on Garlic Croutons,http://www.epicurious.com/recipes/food/views/spinach-salad-on-garlic-croutons-377495
query-35,Q0,cooking+recipe1m+cacde2ddd6759b834c257f48e3ebbbe6,2,how to make boiled easter eggs,Hard Boiled Eggs,http://www.foodnetwork.com/recipes/food-network-kitchens/deviled-eggs-recipe.html
query-35,Q0,cooking+recipe1m+cbddb0cd2e7be6acab25c5def6bec1de,2,how to make boiled easter eggs,How to Boil Eggs,http://www.food.com/recipe/how-to-boil-eggs-293288
query-35,Q0,cooking+recipe1m+cd2ccfad0c30da535bfd2bf26687b4e6,2,how to make boiled easter eggs,How to Boil Eggs,http://tastykitchen.com/recipes/breakfastbrunch/eggs-breakfastbrunch/how-to-boil-eggs/
query-35,Q0,cooking+recipe1m+ce2f3bfbedc738850c5fced80980640e,2,how to make boiled easter eggs,Hard Boiled Eggs (Easy to Peel),http://www.food.com/recipe/hard-boiled-eggs-easy-to-peel-382101
query-35,Q0,cooking+recipe1m+d37ce0a929cbe9eed1cdc9c58d737115,0,how to make boiled easter eggs,Salat Olivet Recipe,http://cookeatshare.com/recipes/salat-olivet-51722
query-35,Q0,cooking+recipe1m+d454b2f246e0e246cb41a1271525a255,0,how to make boiled easter eggs,Vegetarian Pate,http://www.epicurious.com/recipes/food/views/vegetarian-pate-392238
query-35,Q0,cooking+recipe1m+dbe033316b64015577528f9e36043ff1,0,how to make boiled easter eggs,Easter Eggs Recipe,http://cookeatshare.com/recipes/easter-eggs-16502
query-35,Q0,cooking+recipe1m+dc515548e3ea6eda0417222d3bacca17,0,how to make boiled easter eggs,My Deviled Eggs (yummy),http://www.food.com/recipe/my-deviled-eggs-yummy-105150
query-35,Q0,cooking+recipe1m+f4c242bf2161e4873d121cc07794692b,0,how to make boiled easter eggs,Kabocha Squash and Potato Salad Croquettes,https://cookpad.com/us/recipes/155747-kabocha-squash-and-potato-salad-croquettes
query-35,Q0,cooking+recipe1m+f8448fdc1901318797b12dd3bd99164a,0,how to make boiled easter eggs,Pupa con luova Italian Easter Bread,http://tastykitchen.com/recipes/holidays/pupa-con-le28099uova-e2809citalian-easter-breade2809d/
query-35,Q0,cooking+recipe1m+fc18da1d6430e7f4a238ccbaef42ce7f,0,how to make boiled easter eggs,Fried Boiled Eggs,http://www.food.com/recipe/fried-boiled-eggs-104664
query-35,Q0,cooking+recipe1m+fcb94e484839021798831fe986fbd4a9,0,how to make boiled easter eggs,Caesar Salad Pasta Recipe,http://cookeatshare.com/recipes/caesar-salad-pasta-97106
query-35,Q0,cooking+recipe1m+fe6893379aa32b5e6e7c9739766fbf04,1,how to make boiled easter eggs,How to Make Perfect Hard Boiled Eggs,http://www.food.com/recipe/how-to-make-perfect-hard-boiled-eggs-449141
query-35,Q0,cooking+recipe1m+fefa4a8dd7a98f658249b4e0f358b299,0,how to make boiled easter eggs,Mashed Potato Easter Eggs,http://www.food.com/recipe/mashed-potato-easter-eggs-89031
query-36,Q0,cooking+recipe1m+011df5ef0fc9cf83e90e2d3699c63aa3,0,suggestions for road trip food,Farfalle with Tomatoes and Corn,http://tastykitchen.com/recipes/main-courses/farfalle-with-tomatoes-and-corn/
query-36,Q0,cooking+recipe1m+06774b4facb40d6022c02e0ff21fd5c7,0,suggestions for road trip food,Texas Roadhouse Buttery Dinner Rolls With Cinnamon Butter,http://www.food.com/recipe/texas-roadhouse-buttery-dinner-rolls-with-cinnamon-butter-326635
query-36,Q0,cooking+recipe1m+09cde262fb15adab8d911571df3b7740,2,suggestions for road trip food,Rice & Veggie Wrap With Tahini Dressing,http://www.food.com/recipe/rice-veggie-wrap-with-tahini-dressing-424241
query-36,Q0,cooking+recipe1m+09d3f8c1fee3041b07f8389e65e4fb8d,0,suggestions for road trip food,Rocky Road Cake,http://www.food.com/recipe/rocky-road-cake-49416
query-36,Q0,cooking+recipe1m+0e4e03e1ba5ab87b24e65a299fda1bfd,1,suggestions for road trip food,Road Runner Chicken Stir-Fry,http://www.food.com/recipe/road-runner-chicken-stir-fry-298810
query-36,Q0,cooking+recipe1m+0ec4d7a53102d63df6646469c5131e16,0,suggestions for road trip food,Betty's Rocky Road Recipe,http://cookeatshare.com/recipes/betty-s-rocky-road-84226
query-36,Q0,cooking+recipe1m+0f4f13450cd6237969c9620be2c80ac1,0,suggestions for road trip food,(Non-Food) Cinnamon and Cloves for the Car - K,http://www.food.com/recipe/non-food-cinnamon-and-cloves-for-the-car-k-166887
query-36,Q0,cooking+recipe1m+17c3c16f4dc0c01a7679b6c2bfa968fe,2,suggestions for road trip food,Quick Chicken and Rice Burritos,http://www.food.com/recipe/quick-chicken-and-rice-burritos-470340
query-36,Q0,cooking+recipe1m+1a425218fdfb3bace54e907e0e99a31d,0,suggestions for road trip food,Barbeque Rebaked Potatoes,https://cookpad.com/us/recipes/333854-barbeque-rebaked-potatoes
query-36,Q0,cooking+recipe1m+267087d858d1ad5a682cac4e95c211b5,0,suggestions for road trip food,Food,http://www.food.com/recipe/food-201173
query-36,Q0,cooking+recipe1m+2c6245115d76e3de849f859a0c71c695,0,suggestions for road trip food,"Roasted Chicken with Caramelized Onions, Andouille and Sweet Corn Bread Pudding with Southern Cooked Greens",http://www.foodnetwork.com/recipes/emeril-lagasse/roasted-chicken-caramelized-onions-andouille-sweet-corn-bread-pudding-southern-cooked-greens-recipe.html
query-36,Q0,cooking+recipe1m+2e869d47fd02c6403e6f3e571b20a189,1,suggestions for road trip food,Grilled Chicken in Peach Sauce-just for 2,http://www.food.com/recipe/grilled-chicken-in-peach-sauce-just-for-2-95391
query-36,Q0,cooking+recipe1m+2fcf3381da4812535f7da5ebc32952ff,0,suggestions for road trip food,Lunch Suggestions,https://recipeland.com/recipe/v/lunch-suggestions-46872
query-36,Q0,cooking+recipe1m+3012217c58d13b4634a430c8ce887fed,0,suggestions for road trip food,Eazzzy Chili,http://tastykitchen.com/recipes/soups/eazzzy-chili/
query-36,Q0,cooking+recipe1m+3a2284c352c97d10efed9bfa3b52f406,1,suggestions for road trip food,The Coal Miner's Fast Food - Cornish Pasties,http://www.food.com/recipe/the-coal-miners-fast-food-cornish-pasties-181410
query-36,Q0,cooking+recipe1m+3c224ee0e5353779b7649262b8a58462,0,suggestions for road trip food,Skillet Pork Chops,http://www.food.com/recipe/skillet-pork-chops-101557
query-36,Q0,cooking+recipe1m+3dc8e138c05730447d54db5bd2c2f3d6,0,suggestions for road trip food,Shrimp New Orleans Recipe,http://cookeatshare.com/recipes/shrimp-new-orleans-52288
query-36,Q0,cooking+recipe1m+3e4f818baca59baf4e62f03033d0d304,1,suggestions for road trip food,Anita's Italian Herb Bread Abm Recipe,http://cookeatshare.com/recipes/anita-s-italian-herb-bread-abm-65598
query-36,Q0,cooking+recipe1m+400bd650e2275b73ec97bc9a7112c159,2,suggestions for road trip food,Pasta Salad- from What's on Hand,http://www.food.com/recipe/pasta-salad-from-whats-on-hand-304201
query-36,Q0,cooking+recipe1m+441346f5ae582ec4f3a307c956a9cb19,0,suggestions for road trip food,"Sex, Drugs and Rocky Road Rice Pudding from Nyc's Rice to Riches",http://www.food.com/recipe/sex-drugs-and-rocky-road-rice-pudding-from-nycs-rice-to-riches-140167
query-36,Q0,cooking+recipe1m+47634ddfce4be237561eebc7272eec21,0,suggestions for road trip food,Rocky Road Bark,http://www.foodnetwork.com/recipes/alton-brown/rocky-road-bark-recipe.html
query-36,Q0,cooking+recipe1m+4c972f894b96a472359f0c888c381443,0,suggestions for road trip food,Spinach Pasta Salad With Lemon Balsamic Dressing,http://www.food.com/recipe/spinach-pasta-salad-with-lemon-balsamic-dressing-368355
query-36,Q0,cooking+recipe1m+5533c7a72e791a5fc463fca8d6ce2e7c,2,suggestions for road trip food,Kiwi Tararua Biscuits for Tramping Trips!,http://www.food.com/recipe/kiwi-tararua-biscuits-for-tramping-trips-230536
query-36,Q0,cooking+recipe1m+5596587551bee7b837fb0a0806208c4e,0,suggestions for road trip food,Easy N' Lite Pantry Chili,http://www.food.com/recipe/easy-n-lite-pantry-chili-81214
query-36,Q0,cooking+recipe1m+65fcf2f9aeb4710f2aa0f0e77bbd33d0,2,suggestions for road trip food,"vhawks Bacon blue, w/ avo sandwich",https://cookpad.com/us/recipes/345496-vhawks-bacon-blue-w-avo-sandwich
query-36,Q0,cooking+recipe1m+67ead7238b66daf88163a6874f5bb16e,0,suggestions for road trip food,A Quick Chicken and Rice Meal for Busy Nights!,http://www.food.com/recipe/a-quick-chicken-and-rice-meal-for-busy-nights-355195
query-36,Q0,cooking+recipe1m+68878c742bb68ffd934cd323175fb499,0,suggestions for road trip food,Oeufs a la tripes au cari (Curried eggs tripe-style),http://cooking.nytimes.com/recipes/5522
query-36,Q0,cooking+recipe1m+6a011b4e2a848f06c8b27a9d252a3ca0,0,suggestions for road trip food,"Pasta, Rice and Vegetables",http://www.food.com/recipe/pasta-rice-and-vegetables-518501
query-36,Q0,cooking+recipe1m+6c1ee44bf3544930575a549b2db9cfac,2,suggestions for road trip food,Sandwich Ring,http://tastykitchen.com/recipes/main-courses/sandwich-ring/
query-36,Q0,cooking+recipe1m+716cb85e9a66e19c451a7e0cd0ea58e1,0,suggestions for road trip food,White Macaroni and Cheese,http://www.food.com/recipe/white-macaroni-and-cheese-80401
query-36,Q0,cooking+recipe1m+72bb3671f35d7d8c8b135b8a3738494a,1,suggestions for road trip food,Traveling Taco Recipe,http://cookeatshare.com/recipes/traveling-taco-56426
